antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
WHITE HANGING HEART T-LIGHT HOLDER,HOME BUILDING BLOCK WORD,0.09487838042000302,0.033388729415319535,0.010172735055647883,0.10721868365180467,3.2112238329922858,1.0,0.007004866484440651,1.0826965718082866,0.7607731729607614,0.0861407249466951,0.07638019179295016,0.2059472000461135
HOT WATER BOTTLE TEA AND SYMPATHY,HOT WATER BOTTLE KEEP CALM,0.02462607644659314,0.034899531651306846,0.01133101676990482,0.4601226993865031,13.184208429607201,1.0,0.01047157823550944,1.7876292766004203,0.9474845105328377,0.23510971786833856,0.4405998978145373,0.3923990120309139
HOT WATER BOTTLE KEEP CALM,HOT WATER BOTTLE TEA AND SYMPATHY,0.034899531651306846,0.02462607644659314,0.01133101676990482,0.3246753246753247,13.184208429607203,1.0,0.01047157823550944,1.444303694492545,0.9575704445835943,0.23510971786833856,0.30762484108209015,0.3923990120309139
HOT WATER BOTTLE KEEP CALM,LOVE HOT WATER BOTTLE,0.034899531651306846,0.02155411190008561,0.010575615651911166,0.30303030303030304,14.059048428207308,1.0,0.009823387241438318,1.4038571437955292,0.9624608641202254,0.23051591657519213,0.2876768092682448,0.39684225431888986
LOVE HOT WATER BOTTLE,HOT WATER BOTTLE KEEP CALM,0.02155411190008561,0.034899531651306846,0.010575615651911166,0.4906542056074767,14.059048428207307,1.0,0.009823387241438318,1.8947844057488108,0.9493334705852077,0.23051591657519213,0.4722354707131948,0.39684225431888986
IVORY KITCHEN SCALES,RED KITCHEN SCALES,0.025834718235382987,0.01802890668278189,0.010525255577378255,0.40740740740740744,22.59745499689634,1.0,0.010059483853136571,1.6570762199728057,0.9810935032709226,0.3157099697885196,0.3965274572485199,0.4956031450444859
RED KITCHEN SCALES,IVORY KITCHEN SCALES,0.01802890668278189,0.025834718235382987,0.010525255577378255,0.5837988826815643,22.597454996896342,1.0,0.010059483853136571,2.340611885045188,0.9732946677918215,0.3157099697885196,0.5727612910157063,0.4956031450444859
JAM MAKING SET WITH JARS,JAM MAKING SET PRINTED,0.03782041597421564,0.03630961373822833,0.01304325930402377,0.34487350199733685,9.498131940584075,1.0,0.01167001460858088,1.4709989432572976,0.9298847680507891,0.21352019785655396,0.32018985833826913,0.3520484014841053
JAM MAKING SET PRINTED,JAM MAKING SET WITH JARS,0.03630961373822833,0.03782041597421564,0.01304325930402377,0.3592233009708738,9.498131940584075,1.0,0.01167001460858088,1.5015832902220576,0.9284269637530508,0.21352019785655396,0.3340362759017398,0.3520484014841053
SET OF 3 CAKE TINS PANTRY DESIGN ,JAM MAKING SET WITH JARS,0.05071259505464068,0.03782041597421564,0.010374175353779524,0.20456802383316783,5.40893109088577,1.0,0.008456203913681062,1.209631512002453,0.8586657567407483,0.1327319587628866,0.17330196007825882,0.2394344779618569
JAM MAKING SET WITH JARS,SET OF 3 CAKE TINS PANTRY DESIGN ,0.03782041597421564,0.05071259505464068,0.010374175353779524,0.27430093209054596,5.408931090885771,1.0,0.008456203913681062,1.3081006258971832,0.8471605524213914,0.1327319587628866,0.23553281742822127,0.2394344779618569
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG PINK POLKADOT,0.031525406657601854,0.04089238052072317,0.012237498111497205,0.38817891373801916,9.49269543115252,1.0,0.01094834918638401,1.5676275973734393,0.9237783302978965,0.20334728033472801,0.3620933940717168,0.34371999874093073
JUMBO BAG PINK POLKADOT,JUMBO  BAG BAROQUE BLACK WHITE,0.04089238052072317,0.031525406657601854,0.012237498111497205,0.29926108374384236,9.49269543115252,1.0,0.01094834918638401,1.382076221079134,0.9328002662094433,0.20334728033472801,0.2764509042640257,0.34371999874093073
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG RED RETROSPOT,0.031525406657601854,0.07287102784912122,0.017474945862919877,0.5543130990415335,7.606769321124899,1.0,0.0151776570764189,2.0802248622453403,0.896810460176495,0.20104287369640786,0.5192827380590836,0.397059797620283
JUMBO BAG RED RETROSPOT,JUMBO  BAG BAROQUE BLACK WHITE,0.07287102784912122,0.031525406657601854,0.017474945862919877,0.23980649619903247,7.6067693211249,1.0,0.0151776570764189,1.2739843059695002,0.9368040173630733,0.20104287369640786,0.2150609742095672,0.397059797620283
JUMBO BAG STRAWBERRY,JUMBO  BAG BAROQUE BLACK WHITE,0.03132396635947021,0.031525406657601854,0.010072014906582062,0.3215434083601286,10.199500734516093,1.0,0.009084514128970723,1.4274672916089375,0.9311224330647258,0.19083969465648856,0.29945855440731495,0.32051611312575123
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG STRAWBERRY,0.031525406657601854,0.03132396635947021,0.010072014906582062,0.3194888178913738,10.199500734516093,1.0,0.009084514128970723,1.423453514222938,0.9313161042067494,0.19083969465648856,0.29748320545198903,0.32051611312575123
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO SHOPPER VINTAGE RED PAISLEY,0.031525406657601854,0.03771969582514982,0.011582817142569372,0.36741214057507987,9.740591288917704,1.0,0.010393688392680477,1.5211804808420613,0.9265465857887967,0.20087336244541484,0.3426158088444296,0.33724412102185236
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO  BAG BAROQUE BLACK WHITE,0.03771969582514982,0.031525406657601854,0.011582817142569372,0.30707610146862485,9.740591288917706,1.0,0.010393688392680477,1.3976637194864283,0.9325108536374476,0.20087336244541484,0.2845203133930884,0.33724412102185236
JUMBO STORAGE BAG SUKI,JUMBO  BAG BAROQUE BLACK WHITE,0.03625925366369542,0.031525406657601854,0.011985697738832653,0.33055555555555555,10.48537007454739,1.0,0.010842610021983515,1.4466840398475656,0.9386642884148486,0.21480144404332127,0.3087640614979287,0.3553736244231452
JUMBO  BAG BAROQUE BLACK WHITE,JUMBO STORAGE BAG SUKI,0.031525406657601854,0.03625925366369542,0.011985697738832653,0.3801916932907348,10.48537007454739,1.0,0.010842610021983515,1.554901307233316,0.9340761524307086,0.21480144404332127,0.35687236524398397,0.3553736244231452
JUMBO BAG VINTAGE CHRISTMAS ,JUMBO BAG 50'S CHRISTMAS ,0.018482147353578084,0.0273455204713703,0.011884977589766832,0.6430517711171662,23.515799298478026,1.0,0.01137957365095468,2.7249175113511988,0.9755048221165133,0.3501483679525222,0.6330164139522403,0.5388371194444026
JUMBO BAG 50'S CHRISTMAS ,JUMBO BAG VINTAGE CHRISTMAS ,0.0273455204713703,0.018482147353578084,0.011884977589766832,0.434622467771639,23.515799298478026,1.0,0.01137957365095468,1.7360397198273847,0.9843941691545431,0.3501483679525222,0.4239763131114128,0.5388371194444026
JUMBO BAG APPLES,JUMBO BAG ALPHABET,0.031525406657601854,0.035050611874905574,0.01279145893135922,0.4057507987220447,11.576140244574198,1.0,0.011686474138405052,1.62381268001696,0.9433550734399061,0.23782771535580527,0.38416541987493563,0.38534666372883847
JUMBO BAG ALPHABET,JUMBO BAG APPLES,0.035050611874905574,0.031525406657601854,0.01279145893135922,0.3649425287356322,11.5761402445742,1.0,0.011686474138405052,1.525018816665858,0.9468013891405894,0.23782771535580527,0.34427038599674736,0.38534666372883847
JUMBO BAG RED RETROSPOT,JUMBO BAG ALPHABET,0.07287102784912122,0.035050611874905574,0.014050460794681975,0.19281271596406355,5.500980030026451,1.0,0.011496286680616993,1.195446716281688,0.8825246914661855,0.1496781115879828,0.16349262047379623,0.2968373924647904
JUMBO BAG ALPHABET,JUMBO BAG RED RETROSPOT,0.035050611874905574,0.07287102784912122,0.014050460794681975,0.40086206896551724,5.500980030026452,1.0,0.011496286680616993,1.5474382844532653,0.8479348452529865,0.1496781115879828,0.35377067373428983,0.2968373924647904
JUMBO BAG VINTAGE LEAF,JUMBO BAG ALPHABET,0.035705292843833406,0.035050611874905574,0.012136777962431384,0.33991537376586745,9.697844219639123,1.0,0.010885285601082336,1.4618570858561795,0.9300935625271417,0.20704467353951891,0.31593860324976936,0.3430898707909797
JUMBO BAG ALPHABET,JUMBO BAG VINTAGE LEAF,0.035050611874905574,0.035705292843833406,0.012136777962431384,0.34626436781609193,9.697844219639123,1.0,0.010885285601082336,1.4750530025949273,0.9294625298924748,0.20704467353951891,0.3220582594382775,0.3430898707909797
LUNCH BAG ALPHABET DESIGN,JUMBO BAG ALPHABET,0.029964244347081635,0.035050611874905574,0.010676335800976985,0.3563025210084033,10.165372355838887,1.0,0.009626070702242593,1.49907280922828,0.9294779240777128,0.1964782205746061,0.33292099366754685,0.3304501110789143
JUMBO BAG ALPHABET,LUNCH BAG ALPHABET DESIGN,0.035050611874905574,0.029964244347081635,0.010676335800976985,0.30459770114942525,10.165372355838885,1.0,0.009626070702242593,1.3949274502777502,0.9343773171329736,0.1964782205746061,0.2831168389432114,0.3304501110789143
JUMBO BAG PEARS,JUMBO BAG APPLES,0.02135267160195397,0.031525406657601854,0.014050460794681975,0.6580188679245284,20.87265281210441,1.0,0.01337730913920415,2.831953293635703,0.9728636596618065,0.36186770428015563,0.6468868316976423,0.5518528844414974
JUMBO BAG APPLES,JUMBO BAG PEARS,0.031525406657601854,0.02135267160195397,0.014050460794681975,0.4456869009584664,20.872652812104405,1.0,0.01337730913920415,1.7655136241417198,0.9830824969168471,0.36186770428015563,0.4335925895297827,0.5518528844414974
JUMBO BAG APPLES,JUMBO BAG PINK POLKADOT,0.031525406657601854,0.04089238052072317,0.010424535428312435,0.3306709265175719,8.086370182092889,1.0,0.00913538650319924,1.4329388300573445,0.9048612382834981,0.16815597075548333,0.30213350421945,0.29279851744597807
JUMBO BAG PINK POLKADOT,JUMBO BAG APPLES,0.04089238052072317,0.031525406657601854,0.010424535428312435,0.25492610837438423,8.086370182092887,1.0,0.00913538650319924,1.299836974866161,0.9136984233882883,0.16815597075548333,0.23067275409443855,0.29279851744597807
JUMBO BAG RED RETROSPOT,JUMBO BAG APPLES,0.07287102784912122,0.031525406657601854,0.015762703328800927,0.216309606081548,6.861437456807186,1.0,0.01346541454229995,1.235787245649427,0.921401412275937,0.1778409090909091,0.1907992225033175,0.358154803040774
JUMBO BAG APPLES,JUMBO BAG RED RETROSPOT,0.031525406657601854,0.07287102784912122,0.015762703328800927,0.5,6.861437456807186,1.0,0.01346541454229995,1.8542579443017575,0.8820654152150174,0.1778409090909091,0.4607007061379685,0.358154803040774
JUMBO BAG APPLES,JUMBO BAG VINTAGE LEAF,0.031525406657601854,0.035705292843833406,0.01304325930402377,0.41373801916932906,11.587582294281196,1.0,0.01191763542729316,1.6448187647949872,0.9434431497246745,0.24070631970260223,0.39203028236084014,0.3895206315874854
JUMBO BAG VINTAGE LEAF,JUMBO BAG APPLES,0.035705292843833406,0.031525406657601854,0.01304325930402377,0.3653032440056418,11.587582294281196,1.0,0.01191763542729316,1.525885525955023,0.9475326515748492,0.24070631970260223,0.344642843129324,0.3895206315874854
LUNCH BAG APPLE DESIGN,JUMBO BAG APPLES,0.03756861560155109,0.031525406657601854,0.012841819005892128,0.34182305630026805,10.842780237946362,1.0,0.011657453121490104,1.4714501968094276,0.9432077409478783,0.22829006266786026,0.32039833752557967,0.3745856495558848
JUMBO BAG APPLES,LUNCH BAG APPLE DESIGN,0.031525406657601854,0.03756861560155109,0.012841819005892128,0.40734824281150156,10.842780237946362,1.0,0.011657453121490104,1.6239408265051996,0.9373221952709117,0.22829006266786026,0.38421401588132414,0.3745856495558848
JUMBO BAG PEARS,JUMBO BAG VINTAGE LEAF,0.02135267160195397,0.035705292843833406,0.01133101676990482,0.5306603773584906,14.862232881816006,1.0,0.010568613377358848,2.0545776675086165,0.9530658616214116,0.24779735682819387,0.513281967474804,0.4240043776778349
JUMBO BAG VINTAGE LEAF,JUMBO BAG PEARS,0.035705292843833406,0.02135267160195397,0.01133101676990482,0.3173483779971792,14.86223288181601,1.0,0.010568613377358848,1.433597016186394,0.9672513520414084,0.24779735682819387,0.30245390531003896,0.4240043776778349
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG PINK POLKADOT,0.0278491212166994,0.04089238052072317,0.011985697738832653,0.43037974683544306,10.524692897674129,1.0,0.010846880876871636,1.6837667097525084,0.9309103873625704,0.21118012422360244,0.4060934960835596,0.36174159755565255
JUMBO BAG PINK POLKADOT,JUMBO BAG PINK VINTAGE PAISLEY,0.04089238052072317,0.0278491212166994,0.011985697738832653,0.29310344827586204,10.524692897674129,1.0,0.010846880876871636,1.375237828522718,0.943570182076506,0.21118012422360244,0.27285304457178783,0.36174159755565255
JUMBO BAG RED RETROSPOT,JUMBO BAG PINK POLKADOT,0.07287102784912122,0.04089238052072317,0.025482197713652618,0.3496890117484451,8.551446682621766,1.0,0.022502327913910138,1.47484455407706,0.9524680477399935,0.28864803194523675,0.3219624419159293,0.48642086055402556
JUMBO BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT,0.04089238052072317,0.07287102784912122,0.025482197713652618,0.623152709359606,8.551446682621766,1.0,0.022502327913910138,2.4602245927663846,0.9207107775738137,0.28864803194523675,0.5935330445276314,0.48642086055402556
JUMBO BAG STRAWBERRY,JUMBO BAG PINK POLKADOT,0.03132396635947021,0.04089238052072317,0.014302261167346527,0.4565916398713826,11.165689892766064,1.0,0.013021349615556739,1.7649850275624561,0.9398807191995225,0.24695652173913046,0.43342295578503776,0.4031726672263317
JUMBO BAG PINK POLKADOT,JUMBO BAG STRAWBERRY,0.04089238052072317,0.03132396635947021,0.014302261167346527,0.34975369458128075,11.165689892766064,1.0,0.013021349615556739,1.4897063244623296,0.9492573186559631,0.24695652173913046,0.3287267540057443,0.4031726672263317
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG PINK POLKADOT,0.03771969582514982,0.04089238052072317,0.011582817142569372,0.30707610146862485,7.509372102047394,1.0,0.010040368987761412,1.3841456782080508,0.9008114061035214,0.17280240420736287,0.27753269345563053,0.2951636664978592
JUMBO BAG PINK POLKADOT,JUMBO SHOPPER VINTAGE RED PAISLEY,0.04089238052072317,0.03771969582514982,0.011582817142569372,0.2832512315270936,7.509372102047393,1.0,0.010040368987761412,1.3425628986082103,0.9037912495576838,0.17280240420736287,0.2551559401524752,0.2951636664978592
JUMBO STORAGE BAG SKULLS,JUMBO BAG PINK POLKADOT,0.02266203353980964,0.04089238052072317,0.010122374981114972,0.44666666666666666,10.922980295566502,1.0,0.009195670482231685,1.7333270231553195,0.9295145850589377,0.18944392082940623,0.42307482278813335,0.3471018062397373
JUMBO BAG PINK POLKADOT,JUMBO STORAGE BAG SKULLS,0.04089238052072317,0.02266203353980964,0.010122374981114972,0.24753694581280788,10.922980295566502,1.0,0.009195670482231685,1.2988517655739353,0.9471824390779104,0.18944392082940623,0.2300892014739489,0.3471018062397373
JUMBO STORAGE BAG SUKI,JUMBO BAG PINK POLKADOT,0.03625925366369542,0.04089238052072317,0.013647580198418694,0.3763888888888889,9.204377052545155,1.0,0.012164853000205434,1.53798994660374,0.9248919280225879,0.21490880253766853,0.3498006913450599,0.35506636562671046
JUMBO BAG PINK POLKADOT,JUMBO STORAGE BAG SUKI,0.04089238052072317,0.03625925366369542,0.013647580198418694,0.33374384236453203,9.204377052545157,1.0,0.012164853000205434,1.446501822597189,0.9293597703632589,0.21490880253766853,0.3086769858301987,0.35506636562671046
LUNCH BAG PINK POLKADOT,JUMBO BAG PINK POLKADOT,0.04270534320390794,0.04089238052072317,0.011633177217102282,0.2724056603773585,6.661526106050749,1.0,0.009886854072539999,1.3181900507592008,0.8877979649193285,0.1616515045486354,0.24138404820757198,0.2784442094990241
JUMBO BAG PINK POLKADOT,LUNCH BAG PINK POLKADOT,0.04089238052072317,0.04270534320390794,0.011633177217102282,0.28448275862068967,6.661526106050749,1.0,0.009886854072539999,1.3379057854017673,0.8861197960174069,0.1616515045486354,0.25256321415808486,0.2784442094990241
LUNCH BAG RED RETROSPOT,JUMBO BAG PINK POLKADOT,0.05640328347685954,0.04089238052072317,0.011179936546306089,0.19821428571428573,4.847218068261788,1.0,0.00887347201575213,1.19621440291402,0.8411391056958651,0.12982456140350876,0.16402946030079138,0.23580665024630543
JUMBO BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT,0.04089238052072317,0.05640328347685954,0.011179936546306089,0.2733990147783251,4.847218068261788,1.0,0.00887347201575213,1.2986449725708307,0.8275360159319205,0.12982456140350876,0.22996660278877099,0.23580665024630543
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT,0.0278491212166994,0.07287102784912122,0.015208742508938913,0.546112115732369,7.494228253004596,1.0,0.013179348421183259,2.0426387314718566,0.8913883613319684,0.17785630153121318,0.5104371690438702,0.3774098933879536
JUMBO BAG RED RETROSPOT,JUMBO BAG PINK VINTAGE PAISLEY,0.07287102784912122,0.0278491212166994,0.015208742508938913,0.20870767104353832,7.494228253004595,1.0,0.013179348421183259,1.228560979562826,0.9346746837127821,0.17785630153121318,0.18603958888891112,0.3774098933879536
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO BAG PINK VINTAGE PAISLEY,0.02135267160195397,0.0278491212166994,0.011179936546306089,0.5235849056603774,18.80076938824252,1.0,0.010585283406562897,2.0405543198223737,0.9674687294715082,0.2940397350993378,0.5099370841120034,0.46251578013579453
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,0.0278491212166994,0.02135267160195397,0.011179936546306089,0.4014466546112116,18.80076938824252,1.0,0.010585283406562897,1.6350210652692432,0.9739338903760785,0.2940397350993378,0.3883870848872963,0.46251578013579453
JUMBO BAG PINK VINTAGE PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY,0.0278491212166994,0.03771969582514982,0.012036057813365563,0.4321880650994575,11.457888396101373,1.0,0.010985597432073935,1.6947165866518858,0.9388706050039274,0.22483537158984007,0.40993083570650657,0.375640093964949
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG PINK VINTAGE PAISLEY,0.03771969582514982,0.0278491212166994,0.012036057813365563,0.3190921228304406,11.457888396101373,1.0,0.010985597432073935,1.427727467075867,0.948501055002921,0.22483537158984007,0.2995862144138033,0.375640093964949
JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO BAG RED RETROSPOT,0.02135267160195397,0.07287102784912122,0.012489298484161757,0.5849056603773586,8.026587213623502,1.0,0.01093330735720263,2.233537978363481,0.8945143196723898,0.1528034504004929,0.5522798315107664,0.378147370617152
JUMBO BAG RED RETROSPOT,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,0.07287102784912122,0.02135267160195397,0.012489298484161757,0.1713890808569454,8.026587213623502,1.0,0.01093330735720263,1.1810697949891347,0.9442203570990522,0.1528034504004929,0.1533099870620267,0.378147370617152
JUMBO BAG RED RETROSPOT,JUMBO BAG SPACEBOY DESIGN,0.07287102784912122,0.02084907085662487,0.011482096993503551,0.15756738078783689,7.557525314744147,1.0,0.00996280377048214,1.1622899052259752,0.9358800994882644,0.13962033067973056,0.139629454317959,0.3541460092344981
JUMBO BAG SPACEBOY DESIGN,JUMBO BAG RED RETROSPOT,0.02084907085662487,0.07287102784912122,0.011482096993503551,0.5507246376811594,7.557525314744148,1.0,0.00996280377048214,2.0636096476906656,0.8861571070091524,0.13962033067973056,0.5154122287036819,0.3541460092344981
JUMBO BAG STRAWBERRY,JUMBO BAG RED RETROSPOT,0.03132396635947021,0.07287102784912122,0.01989222944049957,0.635048231511254,8.71468744514096,1.0,0.01760961981557368,2.5404150690654035,0.9138774583515678,0.2359617682198327,0.6063635379206394,0.45401340393807343
JUMBO BAG RED RETROSPOT,JUMBO BAG STRAWBERRY,0.07287102784912122,0.03132396635947021,0.01989222944049957,0.27297857636489287,8.71468744514096,1.0,0.01760961981557368,1.3323899436101203,0.9548306850294626,0.2359617682198327,0.24946896755277762,0.45401340393807343
JUMBO BAG VINTAGE DOILY ,JUMBO BAG RED RETROSPOT,0.028453442111094324,0.07287102784912122,0.013345419751221232,0.4690265486725664,6.436392658597892,1.0,0.011271988178740318,1.7460928975508219,0.8693700390033604,0.15168860904407555,0.4272927852792586,0.326082037294127
JUMBO BAG RED RETROSPOT,JUMBO BAG VINTAGE DOILY ,0.07287102784912122,0.028453442111094324,0.013345419751221232,0.1831375259156876,6.4363926585978914,1.0,0.011271988178740318,1.1893636795814266,0.9110204667274757,0.15168860904407555,0.15921427804830027,0.326082037294127
JUMBO BAG RED RETROSPOT,JUMBO BAG VINTAGE LEAF,0.07287102784912122,0.035705292843833406,0.01631666414866294,0.22391154111955772,6.271102217222931,1.0,0.01371478275947893,1.2425061809928521,0.9066035300192463,0.17685589519650655,0.19517502987314903,0.34044660271774785
JUMBO BAG VINTAGE LEAF,JUMBO BAG RED RETROSPOT,0.035705292843833406,0.07287102784912122,0.01631666414866294,0.456981664315938,6.27110221722293,1.0,0.01371478275947893,1.7073621850778522,0.8716613216865637,0.17685589519650655,0.41430119002289956,0.34044660271774785
JUMBO BAG RED RETROSPOT,JUMBO BAG WOODLAND ANIMALS,0.07287102784912122,0.018482147353578084,0.010122374981114972,0.1389080856945404,7.515797977211141,1.0,0.008775561906600822,1.139852594525981,0.9350877335214206,0.12461252324860507,0.12269357915015336,0.3432960047001312
JUMBO BAG WOODLAND ANIMALS,JUMBO BAG RED RETROSPOT,0.018482147353578084,0.07287102784912122,0.010122374981114972,0.547683923705722,7.515797977211141,1.0,0.008775561906600822,2.049736944454051,0.8832716867177708,0.12461252324860507,0.5121325189041023,0.3432960047001312
JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG RED RETROSPOT,0.03771969582514982,0.07287102784912122,0.018784307800775547,0.49799732977303074,6.833955063789268,1.0,0.01603563479584067,1.846860638672894,0.8871342856549562,0.20460778935820076,0.45854062885948244,0.3778860180309521
JUMBO BAG RED RETROSPOT,JUMBO SHOPPER VINTAGE RED PAISLEY,0.07287102784912122,0.03771969582514982,0.018784307800775547,0.25777470628887356,6.8339550637892685,1.0,0.01603563479584067,1.2964800746191885,0.9207692520529551,0.20460778935820076,0.228680779923496,0.3778860180309521
JUMBO STORAGE BAG SKULLS,JUMBO BAG RED RETROSPOT,0.02266203353980964,0.07287102784912122,0.012036057813365563,0.5311111111111111,7.288371343008523,1.0,0.010384652136168376,1.9772892770990305,0.882801206397295,0.14414957780458382,0.4942571066449393,0.34814021346847884
JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SKULLS,0.07287102784912122,0.02266203353980964,0.012036057813365563,0.16516931582584657,7.288371343008523,1.0,0.010384652136168376,1.1707020177714367,0.9306096150218525,0.14414957780458382,0.14581167127087316,0.34814021346847884
JUMBO STORAGE BAG SUKI,JUMBO BAG RED RETROSPOT,0.03625925366369542,0.07287102784912122,0.020546910409427407,0.5666666666666667,7.776295784381478,1.0,0.017904661325911907,2.1395283972712584,0.9041892976033492,0.23194997157475838,0.532607278652906,0.42431467403824
JUMBO BAG RED RETROSPOT,JUMBO STORAGE BAG SUKI,0.07287102784912122,0.03625925366369542,0.020546910409427407,0.2819626814098134,7.776295784381478,1.0,0.017904661325911907,1.3421875456675965,0.9398951976227754,0.23194997157475838,0.2549476388542961,0.42431467403824
JUMBO BAG RED RETROSPOT,LUNCH BAG  BLACK SKULL.,0.07287102784912122,0.05015863423477867,0.01314397945308959,0.1803731859018659,3.5960545707362965,1.0,0.009488868220893149,1.1588705364774665,0.7786591495126961,0.11961503208065993,0.13709084101868146,0.2212106893364751
LUNCH BAG  BLACK SKULL.,JUMBO BAG RED RETROSPOT,0.05015863423477867,0.07287102784912122,0.01314397945308959,0.2620481927710843,3.5960545707362965,1.0,0.009488868220893149,1.256354362261599,0.7600400266438012,0.11961503208065993,0.20404622291447155,0.2212106893364751
JUMBO BAG RED RETROSPOT,LUNCH BAG CARS BLUE,0.07287102784912122,0.04441758573802689,0.011683537291635192,0.1603317208016586,3.609645101993804,1.0,0.008446782164328705,1.1380475336930658,0.7797884395662028,0.11063423938960419,0.12130208063022582,0.21168513477724654
LUNCH BAG CARS BLUE,JUMBO BAG RED RETROSPOT,0.04441758573802689,0.07287102784912122,0.011683537291635192,0.2630385487528345,3.609645101993804,1.0,0.008446782164328705,1.2580426975955001,0.7565694425514515,0.11063423938960419,0.20511441947773137,0.21168513477724654
JUMBO BAG RED RETROSPOT,LUNCH BAG PINK POLKADOT,0.07287102784912122,0.04270534320390794,0.012741098856826309,0.17484450587422254,4.09420678436844,1.0,0.009629116602908053,1.1601384994840411,0.8151535189888637,0.12389813907933399,0.13803394987345138,0.23659678123899808
LUNCH BAG PINK POLKADOT,JUMBO BAG RED RETROSPOT,0.04270534320390794,0.07287102784912122,0.012741098856826309,0.29834905660377364,4.09420678436844,1.0,0.009629116602908053,1.3213535603091517,0.7894668990785934,0.12389813907933399,0.24320028337757377,0.23659678123899808
LUNCH BAG RED RETROSPOT,JUMBO BAG RED RETROSPOT,0.05640328347685954,0.07287102784912122,0.018985748098907185,0.3366071428571428,4.619217716457695,1.0,0.014875582857883074,1.3975564586931146,0.8303474493863047,0.17214611872146116,0.2844654011794832,0.298573094579919
JUMBO BAG RED RETROSPOT,LUNCH BAG RED RETROSPOT,0.07287102784912122,0.05640328347685954,0.018985748098907185,0.2605390463026952,4.619217716457696,1.0,0.014875582857883074,1.276060232531761,0.845096152045149,0.17214611872146116,0.2163379325629833,0.298573094579919
LUNCH BAG SUKI DESIGN ,JUMBO BAG RED RETROSPOT,0.04210102230951302,0.07287102784912122,0.010827416024575716,0.25717703349282295,3.5292082612764237,1.0,0.007759471255382719,1.2481156533303295,0.7481481300349797,0.10396518375241778,0.19879219739635987,0.20288015461786965
JUMBO BAG RED RETROSPOT,LUNCH BAG SUKI DESIGN ,0.07287102784912122,0.04210102230951302,0.010827416024575716,0.14858327574291635,3.5292082612764233,1.0,0.007759471255382719,1.1250647895439405,0.7729780326667762,0.10396518375241778,0.11116229990153463,0.20288015461786965
RED RETROSPOT CHARLOTTE BAG,JUMBO BAG RED RETROSPOT,0.030770005539608198,0.07287102784912122,0.011884977589766832,0.3862520458265139,5.300488510004897,1.0,0.009642735659172428,1.5106021386244985,0.8370955796229723,0.12952799121844127,0.33801232340994497,0.2746740533209971
JUMBO BAG RED RETROSPOT,RED RETROSPOT CHARLOTTE BAG,0.07287102784912122,0.030770005539608198,0.011884977589766832,0.16309606081548028,5.300488510004897,1.0,0.009642735659172428,1.1581137918944566,0.8751081762859168,0.12952799121844127,0.13652699156255801,0.2746740533209971
WHITE HANGING HEART T-LIGHT HOLDER,JUMBO BAG RED RETROSPOT,0.09487838042000302,0.07287102784912122,0.012136777962431384,0.12791932059447983,1.7554208355525818,1.0,0.005222892860565827,1.0631229358078245,0.4754455334453963,0.0779935275080906,0.05937501081176458,0.1472354032136186
JUMBO BAG RED RETROSPOT,WHITE HANGING HEART T-LIGHT HOLDER,0.07287102784912122,0.09487838042000302,0.012136777962431384,0.16655148583275742,1.7554208355525818,1.0,0.005222892860565827,1.0859958404081722,0.46415983555752893,0.0779935275080906,0.07918616002787872,0.1472354032136186
JUMBO BAG STRAWBERRY,JUMBO STORAGE BAG SUKI,0.03132396635947021,0.03625925366369542,0.010676335800976985,0.3408360128617363,9.39997320471597,1.0,0.009540552158995892,1.4620652298077594,0.9225134998602194,0.18761061946902655,0.31603598826333795,0.3176402286530904
JUMBO STORAGE BAG SUKI,JUMBO BAG STRAWBERRY,0.03625925366369542,0.03132396635947021,0.010676335800976985,0.2944444444444444,9.399973204715968,1.0,0.009540552158995892,1.3729266618527194,0.9272376636782839,0.18761061946902655,0.27162897495884236,0.3176402286530904
JUMBO BAG VINTAGE DOILY ,JUMBO BAG VINTAGE LEAF,0.028453442111094324,0.035705292843833406,0.010525255577378255,0.3699115044247788,10.36013080869229,1.0,0.009509317094386571,1.5304115436607701,0.9299360024285546,0.1962441314553991,0.3465809872238789,0.3323464433266349
